feature,importance
height,19.483593368267904
weight,12.963881529401514
iq,6.652049046423405
star_sign,6.610487039038546
yt,6.356708260231781
sleepiness,5.948313909817721
fb_friends,5.067294679244232
sbert_0,4.989585677461191
sbert_7,4.951135381836226
sbert_9,4.25191255687046
sbert_2,3.9423447208234053
sbert_8,3.828740586855016
sbert_5,3.6345849858333015
sbert_1,3.107446892178105
sbert_4,2.9365042307573073
sbert_6,2.852008314864514
sbert_3,2.423408820095378
